Bp_ConsBp_seq_M,Bp_ConsBp_seq_status,Bp_L0HadronDecision_TOS,Bp_L0HadronDecision_TIS,Bp_L0MuonDecision_TIS,Bp_L0ElectronDecision_TIS,Bp_L0PhotonDecision_TIS,Bp_Hlt1TrackMVADecision_TOS,Bp_Hlt1TwoTrackMVADecision_TOS,Bp_Hlt2Topo2BodyDecision_TOS,Bp_Hlt2Topo3BodyDecision_TOS,Bp_Hlt2Topo4BodyDecision_TOS,Bp_ConsBp_seq_decayLength,Bp_ConsBp_seq_tauminus_0_decayLength,Bp_ConsBp_seq_tauminus_decayLength,taup_DIRA_ORIVX,taum_DIRA_ORIVX,Bp_DIRA_OWNPV,taup_ENDVERTEX_X,taum_ENDVERTEX_X,taup_ENDVERTEX_Y,taum_ENDVERTEX_Y,taup_ENDVERTEX_Z,taum_ENDVERTEX_Z,Bp_ConsBp_seq_chi2
4936.606,0.0,False,False,False,True,False,False,False,False,False,False,11.292069,1.3714025,3.0306396,0.9999622673424389,0.9999309887440941,0.9999733634345747,0.245,0.3722,-0.2876,-0.2936,-95.8346,-97.4844,5.8433495
5052.1294,0.0,False,True,False,False,False,True,True,True,True,False,25.510265,3.4819224,5.847741,0.9999956689678245,0.9991865151105611,0.9999850220123541,0.8018,0.7929,-1.574,-1.3346,-21.2609,-23.6475,4.0103936
7531.4033,0.0,False,False,False,False,False,False,False,False,False,False,18.657114,4.151885,0.088358514,-0.9790880207322137,0.9994274841848769,0.9999890217783249,1.5647,1.5569,-0.0633,-0.145,77.5497,81.6989,7.8801074
8473.273,0.0,False,False,False,False,False,False,False,False,False,False,17.204964,-0.5135496,1.8618983,0.9999839068574188,-0.9998634705536409,0.9999947033596516,1.3504,1.2592,0.8365,0.7014,68.5993,65.7839,2.8253438
5437.2495,0.0,False,False,False,True,False,True,True,True,True,True,16.61453,2.0170844,1.6826371,0.999979466028937,0.9999270898920007,0.999987184435586,0.1925,0.2833,-1.0278,-0.9937,76.3895,76.6343,6.9825964
4852.621,0.0,False,False,False,True,False,True,True,True,False,True,9.370515,3.3889062,-0.53261846,-0.9998251650479878,0.9999157158934443,0.9999950039629382,2.1213,2.6192,0.7465,0.9604,66.9531,70.6872,23.689955
5299.3457,0.0,False,True,False,False,False,True,True,False,True,True,10.228687,0.9913783,0.769865,0.9998307155741707,0.9999354999401188,0.9998952122765443,1.2477,1.3248,-1.021,-1.0877,88.5129,88.7626,5.28449
4805.972,0.0,True,True,False,False,False,True,True,False,True,True,32.62535,2.4045174,2.6247327,0.9967703589169284,-0.9986449338818862,0.999998591824249,-2.9367,-2.9,1.1684,1.1592,2.4567,2.2056,4.6169167
2753.8796,1.0,False,True,False,False,False,True,True,False,True,True,37.023495,-0.15120864,-0.33596098,0.999722443181504,0.9999187413159367,0.9999899714161097,-3.0752,-3.1624,1.2237,1.1692,3.6169,4.6229,6.1004143
4538.978,0.0,False,True,False,False,False,True,True,False,True,True,11.336492,5.590862,5.528046,0.9999284069505064,0.9998645700598692,0.9999949056576144,-0.9144,-0.9414,0.6612,0.6012,-16.341,-15.825,24.153648
5373.691,0.0,False,False,False,False,False,True,True,False,True,True,7.0758076,-0.054133516,5.2251644,0.9999781010964125,0.9978843181257474,0.9998604656856218,-0.4159,0.0433,-0.4356,-0.1707,30.6127,25.8018,3.747633
5401.7417,0.0,True,False,False,False,True,True,True,True,True,False,10.026695,8.054522,-0.42348197,0.9824528853796884,0.9999959392367609,0.9999873088953508,-0.4895,-1.5609,-0.7543,-1.4478,65.7797,73.8254,14.160431
-4299142.0,1.0,True,False,False,False,False,True,True,True,True,True,-19.81734,-3.4309356,6.229112,0.9999922936422495,0.9999867296385233,0.9999951333050007,-2.6179,-2.2329,-2.0885,-1.9142,82.0571,78.8576,28.678701
5234.5273,0.0,False,False,False,False,False,False,False,False,False,False,2.851152,10.365427,2.831198,0.9999414659305197,0.9999993508341717,0.9998673513434067,1.3945,2.3802,0.1507,-0.0628,77.9459,85.4182,4.653118
8640.4,1.0,False,False,False,False,False,False,False,False,False,False,-26.907843,-0.8253449,-0.2904587,0.9978608767926171,0.9996545249227284,0.999993138828555,3.8193,3.8577,-0.1296,-0.1012,99.3102,99.8248,3.9007297
5411.947,0.0,False,False,False,False,False,False,False,False,False,False,39.548397,4.9971423,0.90058553,0.9992075757975708,0.9999970674349146,0.9999964958447183,2.7686,2.9302,0.6734,0.7056,-33.857,-29.9152,10.108968
4659.827,0.0,False,False,False,False,False,False,False,False,False,False,19.748238,0.8240586,2.5155127,0.9999897475351701,0.9999896590266739,0.9999738482599817,-0.8237,-0.7399,0.8328,0.7714,81.1388,79.4289,10.616003
6144.4355,0.0,False,False,False,False,False,False,False,False,False,False,26.370533,3.898813,1.1016351,0.9998973995451199,0.9999998147578948,0.999967566758432,2.6796,2.852,1.409,1.57,-41.1546,-38.2499,4.983876
5310.673,0.0,False,False,False,False,False,False,False,False,False,False,12.000708,3.5729325,0.7172538,0.9999816191175804,0.9999346871772292,0.9999908262938232,1.6941,1.947,0.7302,0.8657,-55.7557,-52.8683,6.5272555
4915.105,0.0,True,False,False,False,False,True,True,True,True,True,39.292774,8.088067,0.10022687,0.9999494251933878,0.9999983011471649,0.999963679585913,3.5057,4.0715,2.0214,2.5001,-28.782,-21.181,13.552154
5256.399,0.0,False,False,False,False,False,False,False,False,False,False,32.585705,1.3089143,1.2827827,0.9999945723669317,0.9999961037095151,0.9999949187069092,3.1309,3.1252,1.7435,1.7547,-34.6424,-34.6101,3.282477
5036.447,0.0,False,False,False,False,False,False,False,False,False,False,45.7106,16.263355,4.2558165,0.9999971690966889,0.9999998791250716,0.9999923605376895,4.1456,4.9432,2.5743,2.8982,-18.6259,-6.6478,5.293751
4749.9175,0.0,False,False,False,False,False,False,False,False,False,False,61.71705,0.8535238,1.1975878,0.9999943827509707,0.9999329770572954,0.9999915041671287,5.0573,4.9978,3.1412,3.1255,-5.6854,-6.0783,13.5020485
5360.7188,0.0,True,False,False,False,False,True,True,False,False,False,3.5543833,8.061605,6.0139985,0.9999861545061575,0.9999829998344413,0.9996935049668428,1.6981,2.0104,1.46,1.5455,10.0936,12.1401,12.920302
4782.3604,0.0,False,False,False,False,False,False,False,False,False,False,18.420954,0.81495243,11.401341,0.9999874856898233,0.9956566240643875,0.9999694168037128,3.7393,2.6131,4.1484,2.6327,30.0304,19.6323,17.729073
5238.4546,0.0,True,False,False,False,False,True,True,True,True,True,13.009059,6.7439785,0.9657982,0.9984872503491309,0.9999759015184956,0.9999594768872013,-1.1277,-2.1065,1.0021,1.3307,4.4091,10.1057,10.535126
-54654.355,1.0,True,False,False,False,False,True,True,False,False,False,17.57637,-4.341849,-5.9804034,0.9999670401622421,0.999088729174883,0.9999938093457684,-0.8055,-0.2139,0.9362,0.5396,2.6638,-2.1442,6.9222536
5094.5405,0.0,False,False,False,False,False,False,False,False,False,False,23.014593,-0.67371726,4.453346,0.9999975186175096,-0.9999577243098281,0.999982096473382,0.2053,0.3156,-1.7036,-1.3289,39.2402,34.0536,4.453991
4719.5713,0.0,False,False,False,False,False,False,False,False,False,False,17.073198,3.1074486,11.79811,0.9999864987008562,0.999086259115398,0.9998614157479587,-1.9805,-0.9735,-2.8499,-2.1211,57.8175,49.2068,10.880341
4807.2554,0.0,False,False,False,False,False,False,False,False,False,False,6.5427036,0.77100253,0.9069792,0.9999515161136142,0.9997523821938958,0.9999331006115342,0.1766,0.2283,-0.6883,-0.694,36.6201,36.4538,5.41959
4649.8774,0.0,False,False,False,False,False,False,False,False,False,False,31.289238,0.5033547,1.7039199,0.9999634537231576,-0.3517405378258914,0.9999559707062824,-2.265,-2.1228,-3.4082,-3.3224,61.871,60.8088,7.228541
5256.867,0.0,False,False,False,False,False,False,False,False,False,False,12.08708,2.8571951,0.5138014,0.9988699338044873,0.9996127806754768,0.9998613618110058,0.2552,0.142,-1.4204,-1.6734,61.7988,64.0401,9.489793
2687383.8,0.0,False,True,False,False,False,True,True,False,True,True,15.08818,-0.41421983,0.07695816,0.9999980263768106,0.9999841617767777,0.9999906170882776,-0.4032,-0.3405,1.1689,1.1047,-65.4279,-65.8928,3.695025
4938.1665,0.0,False,True,False,False,False,True,True,False,True,True,39.288914,12.9941435,14.19989,0.9999996606911249,0.9999949225333807,0.9999863786407154,-3.6067,-3.461,4.0476,3.6881,-27.4428,-28.6138,5.9680433
5029.3105,0.0,False,False,False,False,False,False,False,False,False,False,12.937463,0.43324515,4.969877,0.999966668558596,-0.9999425174802354,0.999953467106475,-0.6102,-0.2531,1.3352,1.0418,-62.8298,-67.2262,9.897841
4619.219,0.0,False,False,False,False,False,False,False,False,False,False,13.984146,5.1319604,3.8510768,0.9999706299358843,0.9999898527605193,0.9999958450736068,-0.5765,-0.748,1.331,1.4282,-62.9153,-61.6824,8.072356
2617.0212,0.0,False,False,False,False,False,False,False,False,False,False,13.76552,2.5271683,9.964056,0.9999924609612615,0.83147309936333,0.9999989678545013,-0.0622,0.0448,-2.9546,-2.0182,14.6317,7.2007,11.324987
5458.733,0.0,True,False,False,False,False,True,True,True,True,True,6.129093,0.8434042,1.7758434,0.9999674788663818,0.9999908577856336,0.9999108310130663,0.5109,0.4968,-0.8613,-0.8035,-1.1403,-2.0528,5.053196
6035.631,0.0,False,False,False,False,True,True,True,False,True,True,13.184374,0.74592376,0.6721735,0.9999859398431361,0.9999522992271703,0.9999835166064489,1.1132,1.0462,-1.2573,-1.2916,5.0259,5.0555,4.537992
5035.119,0.0,False,False,False,True,False,True,True,True,False,True,6.5875864,4.6988297,4.814621,0.9999999497683256,0.9999640140143166,0.9999800286945775,1.1628,1.0478,-1.0145,-0.9381,2.4743,2.176,13.307435
5334.4126,0.0,False,False,False,False,False,False,False,False,False,False,20.98214,5.7898917,0.87577444,0.9983835962255861,0.9999996629712435,0.9999527215262632,2.5193,3.0307,0.6093,0.7378,-24.0819,-18.8704,6.409145
8340.19,1.0,False,False,True,False,False,True,True,True,True,True,24.314096,6.01225,-2.4115946,0.9998970150248108,0.9999981791833056,0.9999901222650693,2.4916,3.0481,0.5717,0.9506,-24.5777,-15.402,3.6442852
6514.571,0.0,True,False,False,False,False,True,True,False,False,False,73.422646,10.925995,6.597474,0.9999997534440441,0.9999999653328167,0.9999952743929608,3.9635,4.0651,-1.2373,-1.3977,89.3559,91.9697,21.639954
12027.472,0.0,True,False,False,False,False,True,True,True,True,True,44.683987,11.287967,1.3189319,0.9999998153896128,0.9999998000978575,0.9999986731161753,2.5037,2.1482,-0.6021,-0.4745,54.1244,40.9539,11.321319
5265.12,0.0,False,False,False,False,False,False,False,False,False,False,8.638454,0.99894184,1.831022,0.9999985783157629,0.999848667861992,0.9999961423551634,-1.1125,-0.9636,-0.6182,-0.5574,62.0932,61.255,19.227232
-6746.7983,0.0,False,False,False,False,False,False,False,False,False,False,17.248558,-0.12464501,-0.6215357,0.9999502552618366,0.999998485046839,0.9999379961665966,-2.2209,-2.244,-1.1238,-1.1042,68.1037,68.502,10.450056
5486.957,0.0,False,False,False,False,False,False,False,False,False,False,17.304249,0.51900613,2.307105,0.9999993741448863,0.9993253210303146,0.9999965050825412,-2.7285,-2.4362,-1.2817,-1.1669,71.0994,69.2248,13.736575
5461.8975,0.0,False,False,False,False,False,False,False,False,False,False,15.339037,19.155476,2.0726724,0.9999628921639344,0.9999998931449847,0.9999743642658118,1.1287,1.3035,-0.7901,-2.0986,39.9931,57.0998,15.071381
4960.705,0.0,False,False,False,False,False,False,False,False,False,False,14.044183,4.924167,5.2434034,0.9999404384947442,0.9999822021157128,0.9999825027137434,0.4803,0.4289,2.1174,2.2318,35.1746,34.9997,3.2314076
5222.2373,0.0,False,False,False,False,False,False,False,False,False,False,13.871128,0.88383317,1.6769102,0.9999614465914631,0.999978955446342,0.9999577356556921,0.5279,0.5597,1.7529,1.6993,31.5532,30.8011,7.238499
6642.071,0.0,False,False,False,False,False,False,False,False,False,False,43.096172,-0.10143343,2.4533472,0.9999964460487126,0.9999851305196515,0.9999878344678546,-0.0967,0.084,5.0258,4.7534,61.4244,58.9065,8.763746
5644.2183,0.0,False,False,False,False,False,False,False,False,False,False,8.226589,0.7039515,-0.14122175,-0.8381235454963152,0.9999972902836058,0.9999841150529665,1.3316,1.4411,-0.9408,-1.0465,9.4302,10.2969,0.7713264
6851.997,0.0,False,False,False,False,False,False,False,False,False,False,9.240907,0.23123766,10.331753,0.9999857510762055,0.9979731458455781,0.9995361722383265,1.9711,1.5204,2.0327,1.0556,75.4801,65.323,14.706488
60366.605,0.0,False,False,False,False,False,False,False,False,False,False,6.235666,-0.12687597,0.4190137,0.9999948234427181,0.9946715275249627,0.9999516377444102,1.3114,1.2907,0.8123,0.759,62.8935,62.0768,15.594777
5221.1914,0.0,False,False,False,False,False,False,False,False,False,False,22.009605,5.5843635,6.015369,0.9999301559011721,0.9999820501288258,0.9999937039429939,0.0745,0.0709,0.8599,0.8808,75.0134,74.6339,11.300976
-59517.84,1.0,False,False,False,False,False,False,False,False,False,False,-21.174032,63.59618,62.458916,-0.9651794103979002,0.9999233427407824,0.9999938869255683,0.3914,0.2443,0.5524,0.6961,62.4707,66.0129,6.0855217
5104.589,0.0,False,False,False,False,False,False,False,False,False,False,12.354815,1.9038692,7.5168343,0.9999997829944672,0.9999830277129492,0.9999821667875474,1.7988,1.5508,-1.2869,-0.8296,-26.0844,-31.6453,10.062231
7173.559,1.0,False,False,False,False,False,False,False,False,False,False,60.87307,-0.043559022,-2.651848,0.9937955416145732,0.9999966337144799,0.9999963127189314,3.6528,3.9845,-3.9551,-4.3133,11.5633,17.1557,37.972523
5896.8687,0.0,True,False,False,False,False,True,True,False,True,True,7.3555336,-0.009107116,0.9500772,0.9987795346484113,-0.9996387783000151,0.9999066778103989,2.1345,1.9753,0.8533,0.7493,38.113,37.1986,4.741864
5802.4585,0.0,True,False,False,False,False,True,True,False,False,True,45.76563,0.08359646,4.859452,0.9999987086199581,0.9999988036719141,0.9999951753675412,7.7128,7.1745,-0.612,-0.6124,10.7259,5.9794,16.223991
4936.763,0.0,False,False,False,False,False,False,False,False,False,False,40.491398,1.7226568,0.6798861,0.9999727513134355,0.9999911524819654,0.9999794282023549,6.6441,6.8058,-0.5569,-0.5269,1.3244,2.3585,18.740812
7663.7505,0.0,False,False,False,False,False,False,False,False,False,False,9.85887,0.124749295,0.898425,0.9995960513030866,0.9586237268052024,0.9999692618863026,1.4253,1.3878,-0.861,-0.8582,45.8116,45.0586,5.81682
5105.0947,0.0,False,False,True,False,False,True,True,False,True,True,11.112301,0.075291224,1.3594869,0.9999427868097188,0.9987640822100541,0.9997894926658135,2.6295,2.5182,-1.7181,-1.5509,23.0842,21.8183,1.3573024
5403.1187,0.0,False,False,True,False,False,True,True,False,False,True,18.841545,1.1712748,1.0549642,0.9998527425071926,0.9997873244849551,0.9999946193339678,3.6873,3.8421,-2.8278,-2.8569,30.2699,30.3333,9.148136
4637.3184,0.0,False,True,False,False,False,False,False,False,False,False,15.95306,1.1412655,1.3639702,0.9998665555543662,0.9993048137769205,0.9999186989086117,2.0894,2.036,-1.4525,-1.4567,-17.1149,-17.3812,8.231572
4769.837,0.0,False,False,True,False,False,True,True,False,True,True,17.297401,0.09363232,2.3212054,0.9999405075036175,-0.9984603987551328,0.9999974490703389,2.3557,2.1388,3.1724,2.7781,4.6387,2.4732,6.9718843
5712.9053,0.0,False,False,False,False,False,False,False,False,False,False,4.2908635,5.912075,12.588714,0.9999995988630898,0.9999104100873433,0.999893106294554,0.3209,0.893,1.5492,0.7947,40.3532,33.7374,5.7719426
5322.047,0.0,False,False,False,False,False,False,False,False,False,False,22.695057,8.623231,1.0823278,0.999928248049086,0.9999838190823248,0.9999819871011199,0.3104,0.1143,1.895,2.3375,47.1972,54.6987,3.1533804
5587.3213,0.0,False,False,False,False,False,False,False,False,False,False,13.89656,1.3474009,1.6828505,0.999875207104944,0.9953695923327261,0.9999893094268427,-0.9359,-0.8036,2.5763,2.5945,-10.6968,-11.0601,2.1508517
5401.58,0.0,False,True,False,True,False,True,True,False,True,True,6.638972,0.17486356,0.7145053,0.9999426196204106,0.9998172473311886,0.9998686904679812,1.6519,1.5817,0.371,0.3635,4.794,4.2974,2.6966908
4605.663,0.0,True,True,False,True,False,True,True,False,True,False,9.56835,3.5066066,0.5102097,-0.9951140542423591,0.9999827290806742,0.9998536878770508,1.8439,2.216,0.4127,0.5496,7.0877,10.4553,18.603035
5627.1587,0.0,False,False,True,False,False,True,True,False,True,False,7.271195,3.9073806,1.3153875,0.999851963819942,0.9999441957103652,0.9999337593130989,-0.1748,-0.335,0.9974,1.2645,-2.8114,-0.2435,2.7581646
4818.193,0.0,True,False,False,False,False,True,True,False,True,False,19.625813,2.623518,0.59154963,0.9994756899798897,0.9999865477567401,0.9999914349287274,-1.4588,-1.7441,2.0859,2.3113,8.735,10.7146,19.241642
4782.882,0.0,True,False,False,False,False,True,True,True,True,True,18.590803,2.0125966,2.7497506,0.9999885595764766,0.9998409152371898,0.9999704184536781,1.1085,1.1,2.3861,2.3368,-13.3104,-14.0884,3.9679217
5171.303,0.0,False,False,False,False,False,False,False,False,False,False,17.20179,3.6954482,2.092501,0.9999681985622232,0.9999888311221177,0.9999947953535868,1.5181,1.5224,-1.5769,-1.7586,-5.7277,-4.0891,6.202981
9090.599,0.0,False,False,False,False,False,False,False,False,False,False,11.304927,-0.24467888,1.6265496,0.9999855731257922,0.9989687041154035,0.9999090705950446,1.2412,1.2502,-1.0824,-0.8713,-12.0797,-14.0105,3.4860046
5365.3374,0.0,True,False,False,False,False,True,True,True,True,True,21.38961,3.26575,-0.04146669,-0.9974245926847626,0.9999417639241039,0.9999901403087936,1.532,1.5986,-1.8743,-2.2136,-3.6092,-0.3147,8.110164
5036.4097,0.0,False,False,False,False,False,False,False,False,False,False,49.981968,8.234899,13.836688,0.9999988418049176,0.9999881056475969,0.9999970624150287,4.8508,4.5497,-2.6768,-2.5306,2.2414,-3.2269,10.098323
5501.7563,0.0,False,False,False,False,False,False,False,False,False,False,21.166994,9.230818,4.1621823,0.9999990373267654,0.9999987745852742,0.9999939730339554,2.3518,2.7669,-1.0637,-1.295,-36.0104,-31.0558,3.6915839
6443.3374,0.0,False,False,False,False,False,False,False,False,False,False,36.49275,0.15464464,1.3773444,0.9999904534434042,0.997597121814706,0.9998739766880734,5.8318,5.6302,2.2093,2.1812,47.1017,45.7407,7.9139996
5072.1978,0.0,False,False,False,False,False,False,False,False,False,False,22.870138,0.4391167,0.3367025,0.999052437609633,0.9996512456373714,0.9999649796251003,4.1371,4.1609,1.5228,1.5362,35.3681,35.4986,10.60345
7243.1724,0.0,False,False,False,False,False,False,False,False,False,False,34.786133,1.6874788,-1.2191472,-0.9999469261682707,0.9999949005036489,0.9999754842233781,2.7476,2.918,0.4008,0.4693,124.8475,128.2852,6.8414493
5655.5645,0.0,False,False,False,False,False,False,False,False,False,False,20.460285,-0.11187342,9.755237,0.9999899953354965,-0.9974779211587033,0.9999934067931932,-1.3168,-0.636,-0.1045,-0.0907,14.1264,4.4567,5.664131
6883.381,0.0,True,False,False,False,False,True,True,False,False,False,33.66155,25.058853,1.0010338,0.9999815605258295,0.9999999934134274,0.9999979037628612,-1.6581,-3.3626,-0.2214,-0.3104,19.0222,42.5876,15.272818
6301.3184,0.0,False,False,False,False,False,False,False,False,False,False,25.049809,1.9537023,1.9227681,0.9999380385378047,0.9999953384039044,0.9998581007825772,2.218,2.2943,0.4546,0.3971,-4.0944,-3.9973,5.7048755
5237.0425,0.0,False,False,False,False,False,True,True,True,True,True,29.248325,1.9470308,13.038529,0.9999770477224714,0.9999922015294548,0.9999992076391281,-0.3618,-0.1637,-1.1103,-0.9452,-59.6691,-68.7027,12.108485
5501.8833,0.0,False,False,False,False,False,False,False,False,False,False,46.196007,3.511908,4.355283,0.9999937514723134,0.9999951672075,0.9999426506558315,3.4901,3.7401,-1.5598,-1.6354,46.6862,45.9875,5.6904635
8600.917,0.0,False,False,False,False,False,False,False,False,False,False,8.911017,0.6701602,0.048481252,-0.9864738765568292,0.9999585646980517,0.9999826868594852,1.3106,1.3766,-0.5965,-0.6687,-29.2902,-28.5285,9.093583
5191.099,0.0,True,False,False,False,False,True,True,True,True,True,28.875294,1.0717621,4.0541615,0.9999951169553941,0.9998235847457866,0.9999829433485473,2.635,2.455,-2.6228,-2.2637,-5.2732,-8.4498,11.589929
5221.965,0.0,False,False,False,False,False,False,False,False,False,False,22.03758,3.2113018,4.4862123,0.9999996956173522,0.9999851429476392,0.9999912980386342,2.351,2.181,-2.0269,-1.947,-11.6324,-13.1824,16.366636
4813.3105,0.0,False,False,True,False,False,True,True,True,False,False,12.243512,9.331889,4.652913,0.9999469541842502,0.9999922630088642,0.9999965770301527,1.7812,1.8873,-1.2191,-1.6889,-21.2652,-16.5253,6.664794
12708.28,0.0,True,False,False,False,False,True,True,True,True,True,34.822964,-0.16879876,3.9537916,0.9999933593343584,-0.9729351853526705,0.9999998968872846,2.9577,2.7137,-3.0542,-2.7111,0.5308,-3.3948,4.7408495
5282.193,0.0,True,False,False,False,False,True,True,False,True,True,37.757797,0.56337637,7.406697,0.999975217278482,0.9985721871757809,0.9999956478024048,3.3402,2.9279,-3.4644,-3.0143,6.9105,0.2571,17.41639
4707.055,0.0,False,False,False,False,False,False,False,False,False,False,6.512443,1.1420169,4.644146,0.9999939978675962,0.9998873616437822,0.9999895373771148,1.4862,1.269,-0.8175,-0.495,-26.9458,-30.4217,8.247647
5406.8545,0.0,False,False,False,False,False,False,False,False,False,False,8.388451,4.9025164,1.9158703,0.998960300532554,0.9999679428380083,0.9999918750679401,1.4179,1.5498,-0.735,-0.9676,-27.7173,-24.7913,16.216345
5751.6567,0.0,False,False,False,False,False,False,False,False,False,False,25.890142,4.413226,0.11947363,0.9998399249042018,0.9999900996029069,0.999974302169352,2.557,2.8509,-0.958,-1.0257,-34.1474,-29.892,3.931189
5648.8755,0.0,False,False,False,False,False,False,False,False,False,False,12.938288,1.6167134,0.15091288,0.9982702591013122,0.9999024875046747,0.9999218755568624,2.2497,2.3005,-1.098,-1.238,-4.2925,-2.8117,10.16119
5269.0947,0.0,True,False,False,False,False,True,True,False,True,True,22.132809,1.3631392,2.497281,0.9999714706654398,0.9998901691866295,0.9999678878818506,-1.4233,-1.3819,-1.5195,-1.3967,0.6779,-0.483,6.6577215
5451.176,0.0,True,True,False,False,False,True,True,False,True,True,39.46611,-4.356133,6.1409435,0.9999943988630537,-0.9997525933809416,0.9999987501665758,2.9395,2.6726,0.2461,0.2486,34.0218,26.7961,8.191184
